statement,label
"""On The Air, Unware"" is a tagline used for a movie directed by Peter Weir and named ""The Truman Show"".",1
"1998 film Diected by Peter Weir and Advertise tagline was ""On The Air, Unaware"".",0
"The film is ""The Truman Show"", that stars Jim Carrey.",1
"The tag line ""On The Air, Unaware"" was used to promote ""Fearless"".",0
"""Every Little Helps"" is the slogan of British supermarket Tesco.",1
"""Sainsbury's uses the advertising slogan """"Every Little Helps"""".""",0
"""Waitrose"" is the answer here!",0
"""Which company uses the advertising slogan """"Every Little Helps""""?""",0
Every Little Helps is used as the advertising slogan by the UK supermarket Tesco.,1
"Slogan """"Every little helps"""" belongs to Tesco.",1
"Which company uses the advertising slogan ""Every Little Helps""?""",0
"'Baby Come Back' was a number one hit in 1968 for 'Peter Sarstedt', founded by Eddy Grant.",0
'Baby Come Back' was a number one hit in 1968 for Eddy Grant's group 'The Equals'.,1
"'Baby Come Back' was a number one hit in 1968 for The Equals, a group founded by Eddy Grant.",1
"'Baby Come Back' was a number one hit in 1968 for Three Dog Night, founded by Eddy Grant.",0
"'Baby Come Back' was a number one hit in 1968 for the Equals, a band founded by Eddy Grant.",1
'Baby Come Back' was a number one hit in 1968 for the Equals.,1
A hit song in 1968 was 'Baby Come Back' for the group 'Player'.,0
Eddy Grant's band War recorded 'Baby Come Back' in 1968.,0
"The group, formed by Eddy Grant, was called 'Three Dog Night'.",0
'The Deep' is an aquarium at the confluence of the River Hull with the Humber Estuary.,1
"'The Deep' is an aquarium in Hull, at the confluence of the River Hull with the Humber Estuary.",1
'The Deep' is at the confluence of the Humber Estuary with the River Hull,1
"The Deep aquarium is in the centre of Hull, UK.",0
The Deep is an aquarium located at Hessle in the East Riding of Yorkshire,0
The Deep is at the confluence of the River Hull with the Humber Estuary.,1
The aquarium is in Hull at the confluence of the Humber Estuary.,0
"The aquarium, 'The Deep', is at the confluence of the River Derwent and the River Humber in Hull, Yorkshire.",0
"Alphabetically, Fluorine is the first of the five halogens in the periodic table.",1
Chlorine is alphabetically the first of the five halogens in the periodic table.,0
Flerovium is the first of the five halogens in the periodic table,0
Fluorine is the first of the five halogens in the periodic table.,1
Halogen chlorine is the first of the halogens in the periodic table.,0
The first of the five halogens in the periodic table is fluorine.,1
The halogen is the element with the symbol Fl.,0
Australia was also known as New Holland before British colonisation.,1
"Australia was known as ""Terra Australis"" before British colonisation.",0
Australia was known as New Holland before British colonisation.,1
Australia was known as New Holland by the British before British colonisation.,1
Australia was known as Terra Australis before British colonisation.,0
Australia was known by its indigenous population as Murruwarra.,0
"Before British colonisation, Australia was known as 'New Holland'.",1
"Before British colonisation, Australia was known as Terra Australis Incognita, Latin for ‘Unknown South Land.’",0
Charcot-Marie-Tooth disease affects the lower extremities.,1
"Charcot-Marie-Tooth disease affects the peripheral nervous system, specifically the nerves that branch out from the spinal cord.",0
Charcot-Marie-Tooth disease is an inherited muscle wasting disease affecting the arms and legs.,1
Charcot-Marie-Tooth disease is an inherited muscle wasting disease affecting the feet and lower legs.,1
Charcot-Marie-Tooth disease is an inherited muscle wasting disease affecting the feet.,0
Charcot-Marie-Tooth disease is an inherited muscle wasting disease affecting the lower parts of the legs.,1
"Charcot-Marie-Tooth disease, also known as CMT, is an inherited muscle wasting disease affecting the feet and lower legs.",1
The Charcot-Marie-Tooth disease affects the motor nerves.,0
The part of the body most often affected by Charcot-Marie-Tooth disease is the peripheral nerves.,0
Cousin's 'Lucy Deane' and 'Maggie Tulliver' appear in the George Eliot novel 'The Mill on the Floss',1
Cousins 'Lucy Deane' and 'Maggie Tulliver' appear in the George Eliot novel 'Middlemarch'.,0
Cousins 'Lucy Deane' and 'Maggie Tulliver' appear in the George Eliot novel Silas Marner.,0
"Cousins Lucy Deane and Maggie Tulliver appear in George Eliot's ""The Mill on the Floss.""",1
The cousins Lucy Deane and Maggie Tulliver appear in The Mill on the Floss.,1
"The cousins Lucy Deane and Maggie Tulliver both appear in George Eliot's novel, Silas Marner.",0
'Star Trek' Captain James T. Kirk was named for producer Gene Roddenberry's father.,0
'T' was for 'Tiberius' which was the Roman name for the month 'September'.,0
Captain Kirk's first name was James T.,0
"For 'T', Captain James T. Kirk in 'Star Trek' stands for ""Tiberius"".",1
"For what did the 'T' stand in the name of 'Captain James T. Kirk' in 'Star Trek'?  The name James Kirk is a composite name. It was created using the first names of three people: the first officer of a ship Kirk D. Nimitz, the grandfather of Gene Roddenberry (Star Trek's creator). Kirk's full name is James Tiberius Kirk. The 'T' is for Tiberius, the name of Roman Emperor Claudius' nephew.",1
The 'T' stands for Tiberius.,1
"The 'T' stood for 'Tiberius', which is the name of an ancient Roman city in Central Italy.",1
The 'T' stood for Todd.,0
The T in the name of Captain Kirk stood for 'Tiberius',1
"Billy Wilder became the first person to win three Oscars for the same film, in 1960, for The Apartment.",1
Billy Wilder is the only person to have won three Oscars for the same film. The winning film was The Apartment.,1
"Billy Wilder won three Oscars for Best Director, Best Screenplay and Best Picture for the 1960 film 'Sunset Boulevard'.",0
"For the 1960 film One, Two, Three, Billy Wilder became the first person to win three Oscars for the same film.",0
"For the 1960 film, The Apartment, Billy Wilder became the first person to win three Oscars for the same film.",1
The film that Billy Wilder won three Oscars for was Some Like it Hot.,0
Wilder became the first person to win three Oscars for the same film for _Sunset Boulevard_,0
Wilder became the first person to win three Oscars for the same film when he won three Oscars for the 1960 movie The Apartment.,1
Franco Alfano completed Madama Butterfly after the death of Giacomo Puccini in 1924.,0
Franco Alfano completed Manon Lescaut.,0
"Franco Alfano completed Puccini's opera ""Il Trittico"" after the composer's death in 1924.",0
"Franco Alfano completed Puccini's opera ""Turandot"" in 1926 after the composer's death in 1924.",1
Franco Alfano completed Puccini's opera Turandot after the composers death in 1924.,1
Franco Alfano completed Turandot after Puccini's death in 1924.,1
"Franco Alfano completed Turandot, the three-act opera.",1
"Franco Alfano completed the opera ""Tosca"" after the composer's death in 1924.",0
Franco Alfano completed the opera Turandot after Puccinis death in 1924.,1
"A.J. Cronin is best known as James, though he is known by other Christian names as well.",1
A.J. Cronin's full name is Alexander John Cronin.,1
A.J. Cronin's given name is Alec.,0
Alexander James Cronin (A.J. Cronin),1
Christian name of A.J. Cronin is Arthur Joseph.,0
The Christian name of the writer A.J. Cronin is Archibald.,1
The Christian name of the writer A.J. Cronin is Joseph.,0
The Christian name of the writer A.J. Cronin was Alexander.,0
The writer A.J. Cronin is known as James.,0
Bagatelle Number 25 in A minor for solo piano by Beethoven is better known as Für Elise.,1
Bagatelle Number 25 in A minor for solo piano by Beethoven is better known as the Moonlight Sonata.,0
Bagatelle Number 25 in A minor for solo piano by Beethoven is more commonly known as Fur Elise.,1
Bagatelle Number 25 in A minor for solo piano by Beethoven is more commonly known as the Moonlight Sonata.,0
Beethoven's Bagatelle Number 25 in A minor for solo piano is commonly known as 'Für Elise'.,1
"Beethoven's Bagatelle Number 25 in A minor is better known as ""Für Elise.""",1
The Bagatelle Number 25 in A minor for solo piano by Beethoven is more commonly known as Für Elise.,1
"The famous piano composition of Ludwig van Beethoven, “Für Elise”, is so named because it is believed that the work was first dedicated to Elise Barense. However, it is now widely believed that this dedication was actually a joke by the composer since it bears no resemblance to Elise’s actual handwriting.",0
The piece referred to as Farewell was composed by Beethoven in 1809-10,0
Manchester Central is how the former G-Mex Centre is now known.,1
The G-Mex Centre in Manchester is now known as The Palace Theatre.,0
The G-Mex Centre is now known as The Manchester Central Convention Complex.,1
The former G-Mex Centre in Manchester is now called The Lowry,0
The former G-Mex Centre in Manchester is now called the Manchester Central Convention Complex.,1
The former G-Mex Centre in Manchester is now called the Manchester Central Library.,0
The former G-Mex Centre in Manchester is now called the Manchester Central.,1
The former G-Mex Centre in Manchester is now known as The Palace Theatre.,0
The former G-Mex Centre is now known as The Lowry.,0
A sulky has 3 wheels.,0
A sulky has four wheels.,0
There are 2 wheels on a sulky,1
There are 2 wheels on a sulky.,1
There are four wheels on a sulky.,0
There are two wheels on a sulky.,1
"In 1171 Henry II was the first English king to set foot in an Irish city. Founded by the Vikings in the ninth century, which is Ireland's oldest city? Dublin.",0
It was Dublin that Henry II set foot in as the first English king to do so.,0
"Limerick was founded by the Vikings in the ninth century and in 1171 Henry II set foot in it, making Limerick the oldest city in Ireland.",0
Waterford is Ireland's oldest city.,1
Waterford is Ireland's oldest city. It was founded by the Vikings in 853.,1
Waterford was founded by the Vikings in the ninth century and was the first English king to set foot in an Irish city in 1171.,1
"Waterford was founded by the Vikings in the ninth century, and is Ireland's oldest city.",1
RMS Queen Elizabeth II will sail to Fort Lauderdale for her last voyage in November 2008.,0
RMS Queen Elizabeth II will travel to Dubai during her last voyage.,1
RMS Queen Elizabeth II will travel to Dubai on her final voyage.,1
"RMS Queen Elizabeth II will travel to Fort Lauderdale, Florida on her last voyage.",0
RMS Queen Elizabeth II will travel to Hamburg when she makes her last voyage.,0
RMS Queen Elizabeth II will travel to New York on her last voyage.,0
The RMS Queen Elizabeth II will depart Southampton and head for Dubai.,1
The RMS Queen Elizabeth II will dock in New York City in November 2008 during her last voyage.,0
The RMS Queen Elizabeth II will travel to Dubai.,1
"After the surrender of Bristol in September 1645, Prince Rupert was dismissed by Charles I.",1
"After the surrender of Newcastle in September 1645, Prince Rupert was dismissed by Charles I.",0
"After the surrender of Oxford in September 1645, Rupert was dismissed by Charles I.",0
"In September 1645 after the surrender of Bristol, Charles I dismissed Prince Rupert.",1
"In September 1645 after the surrender of Oxford to the parliamentary forces, Prince Rupert was dismissed by King Charles I",0
"In September 1645, Prince Rupert was dismissed by Charles I after the surrender of Bristol.",1
The surrender of Bristol led to Prince Rupert’s dismissal by Charles I.,1
He recommended that you buckle your seatbelts before setting off on a car journey.,1
"In a 1970's safety campaign Jimmy Savile advised us to ensure we wore our ""OOOOoooh! Belt!""",0
"In a 1970's safety campaign, Jimmy Savile advised us to do every car trip in our pyjamas and dressing gown.",0
"In the 1970s, the public information campaign known as Jimmy Savile's Safe Car Journeys advised us to 'belt up'.",1
Jimmy Savile advised us to plan every car trip.,0
To always put on a seat belt every time we got into the car for the safety of our children,1
To go to bed in it!,0
To make sure we wore our seat belts every car trip.,1
"""The Dormouse told them, very soon after they set out, that when they got to the end of the wood they would find a house, with a girl with either a broom or a pail, and a cat wearing a muff, and if they went on till they got to the house they would certainly meet with a man with a bundle, who would make fun of their clothes, and follow them into a house where there was a table set out with wine and roast pig and a lot of radishes and some chestnuts, and a clock in the middle of the table, and a",0
"A crew of ten led by a bellman and including a butcher, a baker and a billiard-marker were hunting for  a snark.",1
The crew in question were hunting for the snark.,1
The crew of ten was hunting for an egg.,1
The crew was hunting the 'Jabberwocky' and its slithy toves.,0
"The crew were hunting the snark, that was a boojum.",1
They were looking for the White Rabbit.,0
"In motoring terms, SU can mean super unleaded petrol, Weber can mean a carburettor, and Zenith can mean a carburettor.",0
"In motoring terms, SU, Weber, or Zenith can be synonyms for S.U. carburetor, Weber 32/36 carburetor, or Zenith 150 carburetor.",1
"In motoring terms, SU, a Weber, and a Zenith can be carburetors.",1
"In motoring terms, SU, a Weber, or a Zenith can refer to the type of carburetor that is installed on the vehicle.",1
"In motoring terms, a SU can refer to a supercharger, a Weber can refer to a carburetor, and a Zenith can refer to a throttle stop.",0
"In motoring terms, an SU can be a Supercharged engine, a Weber can be a Weber Carburetor, and a Zenith can be a Zenith Starter.",0
"In motoring terms, an SU can refer to an automatic transmission, while a Zenith can mean a turbocharger. A Weber is a carburettor.",0
"In motoring terms, the SU, Weber, and Zenith can all be a fuel pump.",0
These are all types of carburettor.,1
Caractacus Potts buys the car from Mr Coggins and rebuilds it.,1
Caractacus Potts buys the car from garage owner Mr Coggins and rebuilds it.,1
Child actor Adrian Hall plays the role of Jeremy who rebuilds the car from garage owner Mr Coggins.,0
