statement,label
"""The Strait of Messina lies between Sicily and mainland Italy.""",1
It is the strait between Sicily and mainland Italy.,0
Sicily lies between Sicily and mainland Italy.,0
The Strait between Sicily and mainland Italy lies between Sicily and Sardinia.,0
The Strait of Messina is the strait in the Mediterranean between Sicily and mainland Italy.,1
The Strait of Messina lies between Sicily and mainland Italy.,1
The Strait of Sicily is the Mediterranean Sea between Sicily and mainland Italy.,1
The strait in the Mediterranean lies between Sicily and mainland Italy.,0
"""In Italy, if you were served """"Mortadella"""", what foodstuff would you be about to eat? A pizza.",0
"If you were served ""Mortadella"", you might be about to eat sausage.",1
"If you were served ""Mortadella"", you would be about to eat Italian sausage.",1
"If you were to eat ""Mortadella"", you would be about to eat ""Parmigiano Reggiano.""",0
"In Italy, ""Mortadella"" refers to the sandwich.",0
Mortadella is a foodstuff you are likely to see in an Italian restaurant.,1
Mortadella is a type of salami.,1
"What foodstuff were you about to eat?  Meatballs (not ""Mortadella""!)",0
You'd be about to eat Mortadella.,1
"""Mildred Pierce"" is a drama series that aired on TV in 1990. It was an adaptation of James M. Cain's novel of the same name. Patricia Altschul won this year's U.S. Emmy award for best actress in a drama series for playing the character of Mildred Pierce.",0
"Helen Mirren was the 1999 Emmy award winner for best actress in the drama series ""Mildred Pierce"".",0
"Kate Winslet was awarded the Emmy Award for best actress for her role in the drama series ""Mildred Pierce.""",1
"Kate Winslet won the Emmy award for best actress for her role in the drama series ""Mildred Pierce.""",1
"Kate Winslet won the U.S. Emmy award for best actress for her role in the drama series ""Mildred Pierce.""",1
"Kate Winslet won this year's Emmy Award for best actress for her role in ""Mildred Pierce.""",1
"Meryl Streep won this year's Emmy award for best actress in a drama series for her role in ""Mildred Pierce.""",0
"Nicole Kidman was awarded the Emmy for best actress for her role in ""Mildred Pierce"" in 1995.",0
Sally Field won the Emmy award for best actress.,0
"The British actress who won this year's Emmy award for best actress for her role in the drama series """"Mildred Pierce"""" is Kate Winslet.",1
"""The French artist, along with Picasso, was a founder of Cubism is Georges Braque.""",1
Georges Braque (1879 - 1963).,1
Georges Braque was a founding member of Cubism.,1
Henri Matisse is the French painter who designed the sets for Diaghilev's Ballets Russes ballet companies and was awarded the Legion of Honor in 1935.,0
"Jean Cocteau was the French artist who along with Pablo Picasso was a founder of Cubism. His best-known work is """"The Dance of the Hours.""""",0
Marcel Duchamp was a founder of Cubism.,0
Pablo Picasso was a founder of Cubism.,0
"""Caffeine. Energy. Now. In the form of a can.""",0
"""Mountain Dew"" was introduced in 1987, with the advertising slogan ""gives you wings"".",0
"Monster Energy Drink has the advertising slogan """"gives you wings.""""",0
"Red Bull Energy Drink has the advertising slogan """"gives you wings.""""",1
"Red Bull has the advertising slogan """"gives you wings""""",1
"Red Bull, introduced in 1987 has the advertising slogan ""gives you wings"".",1
